Subject,Age,Gender
CorrBNU_25871,22.0,M
CorrBNU_25872,22.0,M
CorrBNU_25873,26.0,F
CorrBNU_25874,24.0,F
CorrBNU_25875,30.0,F
CorrBNU_25876,25.0,M
CorrBNU_25877,20.0,M
CorrBNU_25878,23.0,M
CorrBNU_25879,23.0,M
CorrBNU_25880,24.0,M
CorrBNU_25881,21.0,M
CorrBNU_25882,22.0,F
CorrBNU_25884,24.0,M
CorrBNU_25885,22.0,F
CorrBNU_25886,24.0,F
CorrBNU_25887,27.0,M
CorrBNU_25888,25.0,M
CorrBNU_25889,26.0,F
CorrBNU_25890,21.0,M
CorrBNU_25891,19.0,F
CorrBNU_25892,23.0,F
CorrBNU_25893,26.0,M
CorrBNU_25894,21.0,F
CorrBNU_25895,24.0,M
CorrBNU_25896,21.0,F
CorrBNU_25897,23.0,F
CorrBNU_25898,22.0,F
CorrBNU_25899,21.0,M
CorrBNU_25900,20.0,F
CorrBNU_25901,22.0,F
CorrBNU_25902,22.0,F
CorrBMB_3023,32.3,F
CorrBMB_3052,28.57,F
CorrBNU_25883,21.0,M
CorrBNU_25903,22.0,F
CorrBNU_25923,22.5,F
CorrBNU_25948,21.5,F
CorrHNU_25434,24.0,M
CorrHNU_25454,26.0,M
CorrIACAS_25461,25.0,M
CorrBNU_25904,19.0,F
CorrBNU_25905,27.0,M
CorrBNU_25906,24.0,F
CorrBNU_25907,24.0,M
CorrBNU_25908,23.0,M
CorrBNU_25909,25.0,F
CorrBNU_25910,23.0,F
CorrBNU_25911,19.0,F
CorrBNU_25912,21.0,M
CorrBNU_25913,21.0,F
CorrBNU_25914,27.0,F
CorrBNU_25915,22.0,M
CorrBNU_25916,23.0,M
CorrBNU_25917,22.0,F
CorrBNU_25918,23.0,M
CorrBNU_25919,25.0,M
CorrBNU_25920,21.0,F
CorrBNU_25921,20.7,F
CorrBNU_25922,21.7,F
CorrBNU_25924,21.0,F
CorrBNU_25925,21.2,F
CorrBNU_25926,22.2,M
CorrBNU_25927,20.8,M
CorrBNU_25928,20.2,M
CorrBNU_25929,20.1,M
CorrBNU_25930,22.3,M
CorrBNU_25931,21.3,M
CorrBNU_25932,20.9,M
CorrBNU_25933,21.6,F
CorrBNU_25934,20.9,M
CorrBNU_25935,22.0,M
CorrBNU_25936,22.5,M
CorrBNU_25937,21.7,M
CorrBNU_25938,21.8,M
CorrBNU_25939,20.4,M
CorrBNU_25940,20.8,M
CorrBNU_25941,23.3,F
CorrBNU_25942,21.0,F
CorrBNU_25943,22.9,F
CorrBNU_25944,21.3,F
CorrBNU_25945,19.3,F
CorrBNU_25946,19.8,M
CorrBNU_25947,21.3,M
CorrBNU_25949,20.4,F
CorrBNU_25950,21.7,F
CorrBNU_25951,21.5,F
CorrBNU_25952,19.8,F
CorrBNU_25953,21.1,F
CorrBNU_25954,22.7,F
CorrBNU_25955,19.5,M
CorrBNU_25956,21.4,M
CorrBNU_25957,21.1,M
CorrBNU_25958,20.1,M
CorrBNU_25959,21.3,M
CorrBNU_25960,21.1,M
CorrBNU_25961,21.8,M
CorrBNU_25962,21.8,M
CorrBNU_25963,21.6,M
CorrBNU_25964,22.0,M
CorrBNU_25965,21.4,M
CorrBNU_25966,22.0,M
CorrBNU_25967,21.6,F
CorrBNU_25968,21.3,M
CorrBNU_25969,21.8,M
CorrBNU_25970,21.2,F
CorrBNU_25971,20.5,F
CorrBNU_25972,21.4,F
CorrBNU_25973,22.2,F
CorrBNU_25974,21.7,M
CorrBNU_25975,21.6,F
CorrBNU_25976,21.3,F
CorrBNU_25977,23.1,F
CorrBNU_25978,21.8,F
CorrBNU_25979,21.1,M
CorrBNU_25980,19.5,M
CorrBNU_25981,21.3,F
CorrBNU_27055,22.0,M
CorrBNU_27056,20.0,F
CorrBNU_27057,20.0,F
CorrBNU_27058,24.0,F
CorrBNU_27059,23.0,F
CorrBNU_27060,20.0,F
CorrBNU_27061,30.0,M
CorrBNU_27062,20.0,F
CorrBNU_27063,24.0,M
CorrBNU_27064,21.0,F
CorrBNU_27065,23.0,F
CorrBNU_27066,23.0,F
CorrBNU_27067,24.0,M
CorrBNU_27068,23.0,F
CorrBNU_27069,18.0,M
CorrBNU_27100,23.0,F
CorrBNU_27101,23.0,M
CorrBNU_27102,20.0,M
CorrSWU_25705,20.0,M
CorrSWU_25706,20.0,M
CorrSWU_25707,19.0,M
CorrSWU_25708,25.0,M
CorrSWU_25709,20.0,M
CorrSWU_25710,20.0,M
CorrSWU_25711,19.0,M
CorrSWU_25712,20.0,M
CorrSWU_25713,20.0,M
CorrSWU_25714,20.0,M
CorrSWU_25715,20.0,M
CorrSWU_25716,20.0,M
CorrSWU_25717,24.0,F
CorrSWU_25718,19.0,M
CorrSWU_25719,21.0,M
CorrSWU_25720,20.0,M
CorrSWU_25721,21.0,F
CorrSWU_25722,22.0,F
CorrSWU_25723,21.0,F
CorrSWU_25724,19.0,F
CorrSWU_25725,20.0,M
CorrSWU_25726,21.0,F
CorrSWU_25727,20.0,F
CorrSWU_25793,23.0,M
CorrSWU_25794,19.0,F
CorrSWU_25795,19.0,F
CorrSWU_25796,20.0,F
CorrSWU_25797,20.0,F
CorrSWU_25798,19.0,M
CorrSWU_25799,20.0,M
CorrSWU_25800,21.0,M
CorrSWU_25801,20.0,M
CorrSWU_25802,18.0,M
CorrSWU_25803,20.0,F
CorrSWU_25804,18.0,F
CorrSWU_25805,19.0,M
CorrSWU_25806,20.0,M
CorrSWU_25807,19.0,F
CorrSWU_25808,19.0,F
CorrSWU_25809,19.0,M
CorrSWU_25810,20.0,M
CorrSWU_25811,19.0,F
CorrSWU_25729,21.0,M
CorrSWU_25730,19.0,M
CorrSWU_25731,20.0,M
CorrSWU_25732,22.0,F
CorrSWU_25733,20.0,F
CorrSWU_25734,21.0,F
CorrSWU_25735,20.0,M
CorrSWU_25736,20.0,F
CorrSWU_25737,22.0,M
CorrSWU_25738,21.0,M
CorrSWU_25739,27.0,F
CorrSWU_25740,21.0,F
CorrSWU_25741,20.0,F
CorrSWU_25742,18.0,F
CorrSWU_25743,18.0,F
CorrSWU_25744,18.0,F
CorrSWU_25745,20.0,M
CorrSWU_25746,20.0,F
CorrSWU_25747,17.0,M
CorrSWU_25749,22.0,M
CorrSWU_25750,19.0,F
CorrSWU_25751,20.0,F
CorrSWU_25752,21.0,M
CorrSWU_25753,21.0,M
CorrSWU_25754,20.0,F
CorrSWU_25756,19.0,M
CorrSWU_25757,20.0,M
CorrSWU_25758,20.0,F
CorrSWU_25759,21.0,M
CorrSWU_25760,20.0,F
CorrSWU_25761,19.0,M
CorrSWU_25762,20.0,M
CorrSWU_25763,20.0,F
CorrSWU_25764,20.0,M
CorrSWU_25765,19.0,F
CorrSWU_25766,20.0,M
CorrSWU_25767,20.0,M
CorrSWU_25768,20.0,M
CorrSWU_25769,19.0,F
CorrHNU_25427,23.0,M
CorrHNU_25428,28.0,F
CorrHNU_25429,23.0,F
CorrHNU_25430,20.0,F
CorrHNU_25431,25.0,F
CorrHNU_25432,21.0,M
CorrHNU_25433,22.0,M
CorrHNU_25435,30.0,F
CorrHNU_25436,25.0,M
CorrHNU_25437,24.0,M
CorrHNU_25438,23.0,F
CorrHNU_25439,24.0,F
CorrHNU_25440,24.0,M
CorrHNU_25441,24.0,F
CorrHNU_25442,27.0,F
CorrHNU_25443,25.0,M
CorrHNU_25444,27.0,F
CorrHNU_25445,23.0,F
CorrHNU_25446,30.0,M
CorrHNU_25447,26.0,M
CorrHNU_25448,23.0,M
CorrHNU_25449,22.0,M
CorrHNU_25450,25.0,F
CorrHNU_25451,22.0,M
CorrHNU_25452,22.0,F
CorrHNU_25453,26.0,F
CorrIACAS_25462,24.0,F
CorrIACAS_25463,28.0,F
CorrIACAS_25464,26.0,F
CorrIACAS_25465,24.0,M
CorrIACAS_25466,24.0,F
CorrIACAS_25467,30.0,M
CorrIACAS_25468,31.0,F
CorrIACAS_25469,25.0,F
CorrIACAS_25470,21.0,F
CorrIACAS_25471,19.0,M
CorrIACAS_25472,29.0,F
CorrIACAS_25473,34.0,F
CorrIACAS_25474,43.0,M
CorrIACAS_25475,29.0,M
CorrIACAS_25476,25.0,M
CorrIACAS_25477,29.0,M
CorrIACAS_25478,24.0,M
CorrIACAS_25479,32.0,M
CorrIACAS_25480,19.0,F
CorrIACAS_25481,27.0,M
CorrIACAS_25482,28.0,F
CorrIBATRT_27227,20.0,M
CorrIBATRT_27228,25.0,M
CorrIBATRT_27229,48.0,F
CorrIBATRT_27230,20.0,M
CorrIBATRT_27231,20.0,F
CorrIBATRT_27232,23.0,F
CorrIBATRT_27233,22.0,F
CorrIBATRT_27234,21.0,F
CorrIBATRT_27235,24.0,F
CorrIBATRT_27236,29.0,M
CorrIBATRT_27237,20.0,M
CorrIBATRT_27238,20.0,M
CorrIBATRT_27239,40.0,F
CorrIBATRT_27240,40.0,M
CorrIBATRT_27241,27.0,M
CorrIBATRT_27242,26.0,M
CorrIBATRT_27243,36.0,M
CorrSWU_25771,21.0,M
CorrSWU_25772,20.0,M
CorrSWU_25773,20.0,M
CorrSWU_25774,21.0,F
CorrSWU_25775,21.0,M
CorrSWU_25776,21.0,M
CorrSWU_25777,22.0,M
CorrSWU_25778,20.0,F
CorrSWU_25779,20.0,F
CorrSWU_25780,20.0,M
CorrSWU_25781,20.0,F
CorrSWU_25782,21.0,M
CorrSWU_25783,19.0,M
CorrSWU_25784,21.0,F
CorrSWU_25785,19.0,F
CorrSWU_25786,20.0,F
CorrSWU_25787,20.0,F
CorrSWU_25788,22.0,F
CorrSWU_25789,24.0,F
CorrSWU_25790,22.0,M
CorrSWU_25791,25.0,M
CorrIPCAS_25540,14.0,F
CorrIPCAS_25541,14.0,F
CorrIPCAS_25542,14.0,F
CorrIPCAS_25543,13.0,F
CorrIPCAS_25544,15.0,F
CorrIPCAS_25546,14.0,M
CorrIPCAS_25547,14.0,M
CorrIPCAS_25548,15.0,M
CorrIPCAS_25549,14.0,M
CorrIPCAS_25550,20.0,F
CorrIPCAS_25551,21.0,F
CorrIPCAS_25552,22.0,F
CorrIPCAS_25553,24.0,M
CorrIPCAS_25554,20.0,F
CorrIPCAS_25555,21.0,M
CorrIPCAS_25556,18.0,F
CorrIPCAS_25557,19.0,F
CorrIPCAS_25558,22.0,M
CorrIPCAS_25559,18.0,F
CorrIPCAS_25560,20.0,F
CorrIPCAS_25561,25.0,M
CorrIPCAS_25487,18.0,F
CorrIPCAS_25488,21.0,M
CorrIPCAS_25489,23.0,F
CorrIPCAS_25490,24.0,M
CorrIPCAS_25491,20.0,M
CorrIPCAS_25492,22.0,F
CorrIPCAS_25493,18.0,F
CorrIPCAS_25494,20.0,F
CorrIPCAS_25495,19.0,F
CorrIPCAS_25496,22.0,F
CorrIPCAS_25497,19.0,F
CorrIPCAS_25498,23.0,M
CorrIPCAS_25499,20.0,F
CorrIPCAS_25500,18.0,F
CorrIPCAS_25501,22.0,M
CorrIPCAS_25502,21.0,F
CorrIPCAS_25503,20.0,F
CorrIPCAS_25504,20.0,F
CorrIPCAS_25505,21.0,F
CorrIPCAS_25506,22.0,M
CorrIPCAS_25507,23.0,F
CorrIPCAS_25508,20.0,F
CorrIPCAS_25509,23.0,M
CorrIPCAS_25510,20.0,F
CorrIPCAS_25511,20.0,F
CorrHNU_25455,25.0,M
CorrHNU_25456,22.0,F
CorrIACAS_25457,24.0,F
CorrIACAS_25458,24.0,M
CorrIACAS_25459,25.0,M
CorrIACAS_25460,24.0,F
CorrIACAS_25484,28.0,F
CorrIBATRT_27223,20.0,F
CorrIBATRT_27224,40.0,M
CorrIBATRT_27225,26.0,F
CorrIBATRT_27245,39.0,M
CorrIBATRT_27246,21.0,F
CorrIBATRT_27247,22.0,M
CorrIBATRT_27248,23.0,F
CorrIBATRT_27249,26.0,F
CorrIBATRT_27250,33.0,F
CorrIBATRT_27251,26.0,M
CorrIBATRT_27252,32.0,F
CorrIBATRT_27253,22.0,M
CorrIBATRT_27254,19.0,F
CorrIBATRT_27255,22.0,F
CorrIBATRT_27256,33.0,M
CorrIBATRT_27257,40.0,F
CorrIBATRT_27258,21.0,M
CorrIPCAS_25513,19.0,M
CorrIPCAS_25514,24.0,F
CorrIPCAS_25515,12.0,F
CorrIPCAS_25516,13.0,M
CorrIPCAS_25517,13.0,F
CorrIPCAS_25518,12.0,M
CorrIPCAS_25519,13.0,F
CorrIPCAS_25520,13.0,F
CorrIPCAS_25521,14.0,F
CorrIPCAS_25522,12.0,F
CorrIPCAS_25523,13.0,M
CorrIPCAS_25524,12.0,F
CorrIPCAS_25525,13.0,F
CorrIPCAS_25526,15.0,M
CorrIPCAS_25527,14.0,M
CorrIPCAS_25528,12.0,F
CorrIPCAS_25529,13.0,F
CorrIPCAS_25530,13.0,F
CorrIPCAS_25531,13.0,M
CorrIPCAS_25532,13.0,F
CorrIPCAS_25533,12.0,F
CorrIPCAS_25534,13.0,M
CorrIPCAS_25535,11.0,F
CorrIPCAS_25536,13.0,M
CorrIPCAS_25537,15.0,F
CorrIPCAS_25538,14.0,F
CorrSWU_25813,18.0,M
CorrSWU_25814,19.0,M
CorrSWU_25815,19.0,M
CorrSWU_25816,19.0,M
CorrSWU_25817,19.0,F
CorrSWU_25818,20.0,M
CorrSWU_25819,19.0,M
CorrSWU_25820,19.0,F
CorrSWU_25821,19.0,F
CorrSWU_25822,19.0,F
CorrSWU_25823,19.0,F
CorrSWU_25824,19.0,M
CorrSWU_25825,18.0,F
CorrSWU_25826,19.0,F
CorrSWU_25827,18.0,F
CorrSWU_25828,19.0,M
CorrSWU_25829,20.0,M
CorrSWU_25830,19.0,M
CorrSWU_25831,21.0,M
CorrSWU_25832,20.0,M
CorrSWU_25833,20.0,M
CorrSWU_25834,20.0,M
CorrSWU_25835,19.0,M
CorrSWU_25836,19.0,F
CorrSWU_25837,19.0,M
CorrSWU_25838,20.0,M
CorrSWU_25839,21.0,F
CorrSWU_25840,19.0,F
CorrSWU_25841,21.0,M
CorrSWU_25842,21.0,F
CorrSWU_25843,21.0,F
CorrSWU_25845,19.0,F
CorrSWU_25846,20.0,F
CorrSWU_25847,20.0,F
CorrSWU_25848,21.0,M
CorrSWU_25849,20.0,F
CorrSWU_25850,20.0,F
CorrSWU_25851,20.0,F
CorrSWU_25852,21.0,M
CorrSWU_25853,19.0,F
CorrSWU_25854,20.0,F
CorrSWU_25855,19.0,M
CorrSWU_25856,21.0,M
CorrSWU_25857,20.0,F
CorrSWU_25858,19.0,M
CorrSWU_25859,20.0,M
CorrSWU_25860,18.0,F
CorrSWU_25861,19.0,F
CorrSWU_25862,20.0,F
CorrSWU_25863,20.0,F
CorrIBATRT_27226,36.0,M
CorrIBATRT_27244,22.0,F
CorrIPCAS_25486,22.0,M
CorrIPCAS_25512,20.0,F
CorrIPCAS_25539,14.0,F
CorrIPCAS_25562,24.0,M
CorrIPCAS_25596,58.0,F
CorrIPCAS_26062,10.0,M
CorrIPCAS_26083,7.0,M
CorrIPCAS_26114,16.0,M
CorrIPCAS_27293,19.0,M
CorrIPCAS_25563,22.0,M
CorrIPCAS_25564,20.0,F
CorrIPCAS_25565,22.0,M
CorrIPCAS_25567,21.0,F
CorrIPCAS_25568,20.0,F
CorrIPCAS_25569,22.0,M
CorrIPCAS_25570,22.0,M
CorrIPCAS_25571,21.0,F
CorrIPCAS_25572,20.0,F
CorrIPCAS_25573,21.0,M
CorrIPCAS_25574,22.0,F
CorrIPCAS_25575,23.0,F
CorrIPCAS_25576,20.0,F
CorrIPCAS_25577,23.0,F
CorrIPCAS_25578,17.0,F
CorrIPCAS_25579,20.0,F
CorrIPCAS_25580,20.0,M
CorrIPCAS_25581,22.0,M
CorrIPCAS_25582,23.0,F
CorrIPCAS_25584,21.0,F
CorrIPCAS_25586,51.0,F
CorrIPCAS_25587,54.0,F
CorrIPCAS_25588,57.0,F
CorrIPCAS_25589,50.0,F
CorrIPCAS_25590,60.0,M
CorrIPCAS_25591,61.0,M
CorrIPCAS_25592,58.0,F
CorrIPCAS_25593,58.0,M
CorrIPCAS_25594,62.0,M
CorrIPCAS_25595,59.0,M
CorrIPCAS_25597,61.0,M
CorrIPCAS_25598,60.0,F
CorrIPCAS_26044,25.0,M
CorrIPCAS_26045,21.0,F
CorrIPCAS_26046,11.0,M
CorrIPCAS_26047,11.0,M
CorrIPCAS_26048,11.0,M
CorrIPCAS_26049,12.0,M
CorrIPCAS_26050,12.0,M
CorrIPCAS_26051,11.0,F
CorrIPCAS_26052,11.0,M
CorrIPCAS_26053,11.0,F
CorrIPCAS_26054,12.0,F
CorrIPCAS_26055,11.0,F
CorrIPCAS_26057,9.0,F
CorrIPCAS_26058,10.0,M
CorrIPCAS_26059,9.0,F
CorrIPCAS_26060,9.0,M
CorrIPCAS_26061,9.0,M
CorrIPCAS_26063,9.0,M
CorrIPCAS_26064,10.0,F
CorrIPCAS_26065,10.0,M
CorrIPCAS_26066,9.0,M
CorrIPCAS_26067,9.0,M
CorrIPCAS_26068,12.0,F
CorrIPCAS_26069,11.0,F
CorrIPCAS_26070,11.0,M
CorrIPCAS_26071,11.0,F
CorrIPCAS_26073,9.0,F
CorrIPCAS_26074,10.0,M
CorrIPCAS_26075,7.0,F
CorrIPCAS_26076,6.0,M
CorrIPCAS_26077,6.0,M
CorrIPCAS_26078,6.0,M
CorrIPCAS_26079,6.0,F
CorrIPCAS_26080,7.0,M
CorrIPCAS_26081,6.0,M
CorrIPCAS_26082,6.0,F
CorrIPCAS_26115,14.0,M
CorrIPCAS_26116,16.0,F
CorrIPCAS_26118,16.0,F
CorrIPCAS_26119,17.0,F
CorrIPCAS_26190,23.0,F
CorrIPCAS_26191,24.0,M
CorrIPCAS_26192,22.0,M
CorrIPCAS_26193,23.0,M
CorrIPCAS_26194,28.0,M
CorrIPCAS_26195,22.0,M
CorrIPCAS_26196,22.0,F
CorrIPCAS_26197,23.0,M
CorrIPCAS_26198,23.0,M
CorrIPCAS_26199,24.0,F
CorrIPCAS_26200,22.0,M
CorrIPCAS_26201,25.0,F
CorrIPCAS_26202,21.0,F
CorrIPCAS_26203,21.0,F
CorrIPCAS_26204,23.0,F
CorrIPCAS_26205,23.0,M
CorrIPCAS_26206,24.0,F
CorrIPCAS_26207,23.0,F
CorrIPCAS_26208,25.0,F
CorrIPCAS_26209,22.0,M
CorrIPCAS_27284,18.0,M
CorrIPCAS_27285,18.0,M
CorrIPCAS_27286,18.0,M
CorrIPCAS_27287,18.0,M
CorrIPCAS_27288,19.0,M
CorrIPCAS_27289,19.0,M
CorrIPCAS_27290,19.0,M
CorrIPCAS_27291,18.0,M
CorrIPCAS_27292,19.0,M
CorrIPCAS_27294,18.0,M
CorrIPCAS_27295,19.0,M
CorrIPCAS_27296,18.0,M
CorrIPCAS_27297,18.0,M
CorrIPCAS_27298,18.0,M
CorrIPCAS_27299,18.0,M
CorrIPCAS_27300,18.0,M
CorrIPCAS_27301,18.0,M
CorrIPCAS_27302,18.0,M
CorrIPCAS_27303,18.0,M
CorrIPCAS_27304,18.0,M
CorrIPCAS_27305,19.0,M
CorrIPCAS_25485,23.0,F
CorrLMU_25359,25.0,F
CorrLMU_25360,25.0,M
CorrLMU_25361,27.0,M
CorrLMU_25362,60.0,M
CorrLMU_25363,71.0,F
CorrLMU_25364,72.0,M
CorrLMU_25365,73.0,F
CorrLMU_25366,74.0,F
CorrLMU_25367,68.0,F
CorrLMU_25368,72.0,M
CorrLMU_25369,67.0,M
CorrLMU_25370,71.0,M
CorrLMU_25371,69.0,M
CorrLMU_25372,70.0,M
CorrLMU_25373,67.0,F
CorrLMU_25374,69.0,M
CorrLMU_25375,69.0,F
CorrLMU_25376,59.0,M
CorrLMU_25377,55.0,F
CorrLMU_25378,61.0,F
CorrLMU_25379,69.0,F
CorrIPCAS_26084,7.0,F
CorrIPCAS_26085,13.0,F
CorrIPCAS_26086,12.0,F
CorrIPCAS_26087,13.0,F
CorrIPCAS_26088,12.0,F
CorrIPCAS_26089,14.0,M
CorrIPCAS_26090,15.0,F
CorrIPCAS_26091,14.0,F
CorrIPCAS_26092,13.0,F
CorrIPCAS_26093,13.0,F
CorrIPCAS_26094,13.0,M
CorrIPCAS_26095,14.0,M
CorrIPCAS_26096,16.0,F
CorrIPCAS_26097,15.0,F
CorrIPCAS_26098,16.0,M
CorrIPCAS_26099,15.0,F
CorrIPCAS_26100,15.0,F
CorrIPCAS_26102,13.0,F
CorrIPCAS_26103,13.0,M
CorrIPCAS_26104,15.0,F
CorrIPCAS_26105,16.0,F
CorrIPCAS_26106,15.0,F
CorrIPCAS_26107,14.0,M
CorrIPCAS_26108,15.0,F
CorrIPCAS_26109,16.0,F
CorrIPCAS_26110,15.0,F
CorrIPCAS_26111,13.0,F
CorrIPCAS_26112,13.0,F
CorrIPCAS_26113,13.0,F
CorrLMU_25335,24.0,F
CorrLMU_25336,24.0,F
CorrLMU_25337,23.0,M
CorrLMU_25338,24.0,F
CorrLMU_25381,70.0,F
CorrLMU_25382,69.0,F
CorrLMU_25383,55.0,M
CorrLMU_25384,75.0,F
CorrLMU_25385,69.0,M
CorrLMU_25387,28.0,M
CorrLMU_25388,20.0,F
CorrLMU_25389,26.0,F
CorrLMU_25390,25.0,M
CorrLMU_25391,22.0,F
CorrLMU_25392,24.0,F
CorrLMU_25393,22.0,M
CorrLMU_25394,23.0,M
CorrLMU_25395,27.0,F
CorrLMU_25396,21.0,F
CorrLMU_25397,21.0,M
CorrLMU_25398,24.0,F
CorrLMU_25399,20.0,F
CorrLMU_25400,21.0,M
CorrLMU_25401,21.0,F
CorrLMU_25402,76.0,M
CorrLMU_25403,72.0,M
CorrLMU_25404,65.0,F
CorrLMU_25405,60.0,M
CorrLMU_25406,59.0,M
CorrLMU_25407,69.0,M
CorrLMU_25408,60.0,F
CorrLMU_25409,59.0,F
CorrLMU_25410,64.0,M
CorrLMU_25411,83.0,M
CorrLMU_25412,63.0,M
CorrLMU_25340,26.0,M
CorrLMU_25341,23.0,M
CorrLMU_25342,23.0,M
CorrLMU_25343,24.0,M
CorrLMU_25344,24.0,F
CorrLMU_25345,20.0,F
CorrLMU_25346,24.0,F
CorrLMU_25347,22.0,F
CorrLMU_25348,23.0,M
CorrLMU_25349,25.0,M
CorrLMU_25350,24.0,M
CorrLMU_25351,26.0,M
CorrLMU_25352,24.0,F
CorrLMU_25353,24.0,F
CorrLMU_25354,23.0,M
CorrLMU_25355,27.0,M
CorrLMU_25356,27.0,F
CorrLMU_25357,24.0,F
CorrLMU_25339,22.0,F
CorrLMU_25358,29.0,F
CorrLMU_25380,55.0,M
CorrLMU_25413,71.0,F
CorrNYU_25014,8.59,M
CorrNYU_25034,26.17,M
CorrLMU_25414,79.0,M
CorrLMU_25415,73.0,F
CorrLMU_25416,74.0,M
CorrLMU_25417,73.0,M
CorrLMU_25418,79.0,F
CorrLMU_25419,88.0,F
CorrLMU_25420,60.0,F
CorrLMU_25421,62.0,M
CorrLMU_25422,71.0,M
CorrLMU_25423,68.0,M
CorrLMU_25424,72.0,M
CorrLMU_25425,68.0,F
CorrLMU_25426,77.0,M
CorrNKI_1427581,27.0,F
CorrNKI_21001,57.0,F
CorrNKI_21002,52.0,F
CorrNKI_21006,32.0,F
CorrNKI_21024,22.0,F
CorrNKI_4288245,22.0,F
CorrNKI_6471972,32.0,F
CorrNKI_8574662,42.0,F
CorrNKI_8735778,31.0,F
CorrNKI_9630905,36.0,F
CorrNYU_25015,11.69,M
CorrNYU_25016,10.82,F
CorrNYU_25017,7.63,F
CorrNYU_25018,13.28,M
CorrNYU_25019,8.56,F
CorrNYU_25020,10.46,M
CorrNYU_25021,7.91,F
CorrNYU_25022,12.49,M
CorrNYU_25023,12.25,M
CorrNYU_25024,9.75,M
CorrNYU_25026,9.54,F
CorrNYU_25027,39.95,M
CorrNYU_25028,42.94,M
CorrNYU_25029,20.02,M
CorrNYU_25030,26.91,F
CorrNYU_25031,33.52,F
CorrNYU_25032,33.45,M
CorrNYU_25033,30.78,M
CorrNYU_25146,14.43,M
CorrNYU_25147,31.8,M
CorrNYU_25148,19.23,M
CorrNYU_25149,45.74,M
CorrNYU_25150,32.17,M
CorrNYU_25151,14.36,M
CorrNYU_25152,9.0,M
CorrNYU_25153,11.34,M
CorrNYU_25154,23.81,F
CorrNYU_25155,30.72,M
CorrNYU_25156,27.03,M
CorrNYU_25157,33.0,M
CorrNYU_25158,22.11,F
CorrNYU_25159,21.58,F
CorrNYU_25160,21.59,F
CorrNYU_25161,26.66,F
CorrNYU_25162,27.89,F
CorrNYU_25163,21.15,M
CorrNYU_25164,20.56,M
CorrNYU_25165,40.91,M
CorrNYU_25166,20.3,M
CorrNYU_25167,23.08,M
CorrNYU_25035,26.62,M
CorrNYU_25036,27.03,F
CorrNYU_25037,18.77,M
CorrNYU_25038,22.39,F
CorrNYU_25039,19.78,F
CorrNYU_25040,43.45,F
CorrNYU_25041,24.71,F
CorrNYU_25042,22.76,F
CorrNYU_25043,26.19,F
CorrNYU_25044,35.73,M
CorrNYU_25045,21.26,F
CorrNYU_25046,23.22,F
CorrNYU_25047,40.09,M
CorrNYU_25048,22.95,F
CorrNYU_25049,30.08,M
CorrNYU_25050,32.57,M
CorrNYU_25051,33.22,F
CorrNYU_25052,40.05,M
CorrNYU_25053,34.9,M
CorrNYU_25000,13.25,F
CorrNYU_25001,10.76,M
CorrNYU_25002,8.91,F
CorrNYU_25003,11.38,F
CorrNYU_25004,12.44,F
CorrNYU_25005,11.31,F
CorrNYU_25006,8.91,M
CorrNYU_25007,12.59,M
CorrNYU_25008,8.04,F
CorrNYU_25009,11.92,M
CorrNYU_25010,7.55,F
CorrNYU_25011,10.21,F
CorrNYU_25012,8.01,M
CorrNYU_25013,8.15,M
CorrNYU_25055,20.16,M
CorrNYU_25056,21.48,F
CorrNYU_25057,27.27,F
CorrNYU_25058,11.24,M
CorrNYU_25059,7.26,M
CorrNYU_25060,11.03,M
CorrNYU_25061,22.33,M
CorrNYU_25062,13.22,F
CorrNYU_25063,12.24,F
CorrNYU_25064,12.1,M
CorrNYU_25065,11.32,M
CorrNYU_25066,9.23,M
CorrNYU_25067,8.26,F
CorrNYU_25068,9.81,M
CorrNYU_25069,10.52,M
CorrNYU_25070,13.58,M
CorrNYU_25071,13.63,M
CorrNYU_25072,14.65,M
CorrNYU_25073,11.98,M
CorrNYU_25075,15.71,M
CorrNYU_25076,15.28,M
CorrNYU_25077,17.43,M
CorrNYU_25078,15.4,M
CorrNYU_25079,16.31,M
CorrNYU_25080,15.28,F
CorrNYU_25081,17.7,M
CorrNYU_25082,17.31,F
CorrNYU_25083,17.83,M
CorrNYU_25084,10.86,M
CorrNYU_25085,14.19,F
CorrNYU_25086,13.9,F
CorrNYU_25087,16.93,M
CorrNYU_25088,8.45,F
CorrNYU_25089,32.26,M
CorrNYU_25090,38.84,F
CorrNYU_25091,16.08,F
CorrNYU_25092,11.91,M
CorrNYU_25093,14.79,M
CorrNYU_25095,20.92,M
CorrNYU_25096,8.03,F
CorrNYU_25097,7.29,M
CorrNYU_25098,7.68,F
CorrNYU_25099,17.86,F
CorrNYU_25100,14.48,F
CorrNYU_25101,45.83,M
CorrNYU_25102,14.87,F
CorrNYU_25103,17.3,M
CorrNYU_25104,15.21,F
CorrNYU_25105,7.67,F
CorrNYU_25106,10.74,M
CorrNYU_25107,14.38,F
CorrNYU_25108,9.96,F
CorrNYU_25109,16.88,M
CorrNYU_25110,16.55,M
CorrNYU_25111,47.61,F
CorrNYU_25112,14.91,F
CorrNYU_25113,16.73,M
CorrNYU_25115,11.56,F
CorrNYU_25116,12.99,F
CorrNYU_25117,9.35,M
CorrNYU_25118,46.84,M
CorrNYU_25119,14.18,F
CorrNYU_25120,16.28,M
